trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory
197,10/23/2025 6:19.35.826,135,online_fb,-20,143.8437,197,76,394,good_reach,"""\""[{\\\""x\\\"":0.7469,\\\""y\\\"":0.4617,\\\""t\\\"":0},{\\\""x\\\"":0.7513,\\\""y\\\"":0.4526,\\\""t\\\"":6},{\\\""x\\\"":0.7461,\\\""y\\\"":0.435,\\\""t\\\"":13},{\\\""x\\\"":0.7396,\\\""y\\\"":0.4177,\\\""t\\\"":20},{\\\""x\\\"":0.7322,\\\""y\\\"":0.3997,\\\""t\\\"":27},{\\\""x\\\"":0.7232,\\\""y\\\"":0.3774,\\\""t\\\"":34},{\\\""x\\\"":0.7108,\\\""y\\\"":0.3495,\\\""t\\\"":41},{\\\""x\\\"":0.7056,\\\""y\\\"":0.3374,\\\""t\\\"":48},{\\\""x\\\"":0.705,\\\""y\\\"":0.3348,\\\""t\\\"":48},{\\\""x\\\"":0.698,\\\""y\\\"":0.3203,\\\""t\\\"":48},{\\\""x\\\"":0.687,\\\""y\\\"":0.2934,\\\""t\\\"":55},{\\\""x\\\"":0.6677,\\\""y\\\"":0.2533,\\\""t\\\"":62},{\\\""x\\\"":0.6546,\\\""y\\\"":0.2228,\\\""t\\\"":69}]\"""""
198,10/23/2025 6:19.37.229,125,online_fb,-20,152.1228,216,62,423,good_reach,"""\""[{\\\""x\\\"":0.7303,\\\""y\\\"":0.4994,\\\""t\\\"":0},{\\\""x\\\"":0.7253,\\\""y\\\"":0.4717,\\\""t\\\"":7},{\\\""x\\\"":0.717,\\\""y\\\"":0.4521,\\\""t\\\"":14},{\\\""x\\\"":0.706,\\\""y\\\"":0.4284,\\\""t\\\"":21},{\\\""x\\\"":0.6947,\\\""y\\\"":0.4034,\\\""t\\\"":28},{\\\""x\\\"":0.6822,\\\""y\\\"":0.3755,\\\""t\\\"":35},{\\\""x\\\"":0.6752,\\\""y\\\"":0.361,\\\""t\\\"":41},{\\\""x\\\"":0.6746,\\\""y\\\"":0.3584,\\\""t\\\"":42},{\\\""x\\\"":0.6681,\\\""y\\\"":0.3443,\\\""t\\\"":42},{\\\""x\\\"":0.6546,\\\""y\\\"":0.3125,\\\""t\\\"":48},{\\\""x\\\"":0.6415,\\\""y\\\"":0.282,\\\""t\\\"":55}]\"""""
199,10/23/2025 6:19.38.909,145,online_fb,-20,161.4494,292,56,631,good_reach,"""\""[{\\\""x\\\"":0.7316,\\\""y\\\"":0.4921,\\\""t\\\"":0},{\\\""x\\\"":0.7228,\\\""y\\\"":0.4678,\\\""t\\\"":7},{\\\""x\\\"":0.7107,\\\""y\\\"":0.4498,\\\""t\\\"":14},{\\\""x\\\"":0.6939,\\\""y\\\"":0.4265,\\\""t\\\"":21},{\\\""x\\\"":0.6778,\\\""y\\\"":0.4026,\\\""t\\\"":28},{\\\""x\\\"":0.6583,\\\""y\\\"":0.3721,\\\""t\\\"":35},{\\\""x\\\"":0.6407,\\\""y\\\"":0.3439,\\\""t\\\"":42},{\\\""x\\\"":0.617,\\\""y\\\"":0.3051,\\\""t\\\"":49}]\"""""
200,10/23/2025 6:19.40.402,140,online_fb,-20,145.3052,239,56,496,good_reach,"""\""[{\\\""x\\\"":0.7266,\\\""y\\\"":0.4815,\\\""t\\\"":0},{\\\""x\\\"":0.7243,\\\""y\\\"":0.4477,\\\""t\\\"":7},{\\\""x\\\"":0.7131,\\\""y\\\"":0.4163,\\\""t\\\"":14},{\\\""x\\\"":0.7035,\\\""y\\\"":0.3882,\\\""t\\\"":21},{\\\""x\\\"":0.692,\\\""y\\\"":0.3555,\\\""t\\\"":28},{\\\""x\\\"":0.6771,\\\""y\\\"":0.3131,\\\""t\\\"":35},{\\\""x\\\"":0.6742,\\\""y\\\"":0.3046,\\\""t\\\"":42},{\\\""x\\\"":0.6735,\\\""y\\\"":0.302,\\\""t\\\"":42},{\\\""x\\\"":0.6623,\\\""y\\\"":0.2706,\\\""t\\\"":42},{\\\""x\\\"":0.6482,\\\""y\\\"":0.233,\\\""t\\\"":49}]\"""""
201,10/23/2025 6:19.41.867,125,online_fb,-20,145.8709,170,76,517,good_reach,"""\""[{\\\""x\\\"":0.7324,\\\""y\\\"":0.4908,\\\""t\\\"":0},{\\\""x\\\"":0.7285,\\\""y\\\"":0.4701,\\\""t\\\"":7},{\\\""x\\\"":0.7231,\\\""y\\\"":0.4621,\\\""t\\\"":14},{\\\""x\\\"":0.7162,\\\""y\\\"":0.4499,\\\""t\\\"":21},{\\\""x\\\"":0.7089,\\\""y\\\"":0.4341,\\\""t\\\"":27},{\\\""x\\\"":0.7019,\\\""y\\\"":0.4197,\\\""t\\\"":34},{\\\""x\\\"":0.693,\\\""y\\\"":0.3974,\\\""t\\\"":41},{\\\""x\\\"":0.6844,\\\""y\\\"":0.37,\\\""t\\\"":48},{\\\""x\\\"":0.6732,\\\""y\\\"":0.3386,\\\""t\\\"":55},{\\\""x\\\"":0.6634,\\\""y\\\"":0.3028,\\\""t\\\"":62},{\\\""x\\\"":0.6505,\\\""y\\\"":0.2563,\\\""t\\\"":69}]\"""""
202,10/23/2025 6:19.43.485,135,online_fb,-20,143.9146,272,56,589,good_reach,"""\""[{\\\""x\\\"":0.733,\\\""y\\\"":0.4839,\\\""t\\\"":1},{\\\""x\\\"":0.7322,\\\""y\\\"":0.46,\\\""t\\\"":7},{\\\""x\\\"":0.7231,\\\""y\\\"":0.4355,\\\""t\\\"":14},{\\\""x\\\"":0.7142,\\\""y\\\"":0.41,\\\""t\\\"":21},{\\\""x\\\"":0.6997,\\\""y\\\"":0.3688,\\\""t\\\"":28},{\\\""x\\\"":0.6943,\\\""y\\\"":0.3522,\\\""t\\\"":35},{\\\""x\\\"":0.6936,\\\""y\\\"":0.3496,\\\""t\\\"":35},{\\\""x\\\"":0.6865,\\\""y\\\"":0.3296,\\\""t\\\"":35},{\\\""x\\\"":0.6682,\\\""y\\\"":0.2751,\\\""t\\\"":42},{\\\""x\\\"":0.6513,\\\""y\\\"":0.2258,\\\""t\\\"":49}]\"""""
203,10/23/2025 6:19.45.138,140,online_fb,-20,153.0262,252,70,629,good_reach,"""\""[{\\\""x\\\"":0.7333,\\\""y\\\"":0.4972,\\\""t\\\"":0},{\\\""x\\\"":0.7312,\\\""y\\\"":0.481,\\\""t\\\"":7},{\\\""x\\\"":0.7259,\\\""y\\\"":0.4699,\\\""t\\\"":14},{\\\""x\\\"":0.7174,\\\""y\\\"":0.4543,\\\""t\\\"":21},{\\\""x\\\"":0.7079,\\\""y\\\"":0.4349,\\\""t\\\"":28},{\\\""x\\\"":0.6971,\\\""y\\\"":0.4103,\\\""t\\\"":35},{\\\""x\\\"":0.6853,\\\""y\\\"":0.385,\\\""t\\\"":42},{\\\""x\\\"":0.67,\\\""y\\\"":0.3508,\\\""t\\\"":49},{\\\""x\\\"":0.6541,\\\""y\\\"":0.3164,\\\""t\\\"":56},{\\\""x\\\"":0.636,\\\""y\\\"":0.276,\\\""t\\\"":63}]\"""""
204,10/23/2025 6:19.46.638,145,online_fb,-20,165.6675,238,63,498,good_reach,"""\""[{\\\""x\\\"":0.7263,\\\""y\\\"":0.5008,\\\""t\\\"":0},{\\\""x\\\"":0.7207,\\\""y\\\"":0.4766,\\\""t\\\"":7},{\\\""x\\\"":0.713,\\\""y\\\"":0.4682,\\\""t\\\"":14},{\\\""x\\\"":0.7016,\\\""y\\\"":0.4528,\\\""t\\\"":21},{\\\""x\\\"":0.69,\\\""y\\\"":0.4384,\\\""t\\\"":28},{\\\""x\\\"":0.6766,\\\""y\\\"":0.4208,\\\""t\\\"":35},{\\\""x\\\"":0.6605,\\\""y\\\"":0.3968,\\\""t\\\"":42},{\\\""x\\\"":0.6417,\\\""y\\\"":0.3689,\\\""t\\\"":49},{\\\""x\\\"":0.6227,\\\""y\\\"":0.342,\\\""t\\\"":56}]\"""""
205,10/23/2025 6:19.48.131,130,online_fb,-20,149.8712,174,63,554,good_reach,"""\""[{\\\""x\\\"":0.7315,\\\""y\\\"":0.4954,\\\""t\\\"":0},{\\\""x\\\"":0.7266,\\\""y\\\"":0.4716,\\\""t\\\"":7},{\\\""x\\\"":0.7196,\\\""y\\\"":0.4571,\\\""t\\\"":14},{\\\""x\\\"":0.7117,\\\""y\\\"":0.441,\\\""t\\\"":21},{\\\""x\\\"":0.7022,\\\""y\\\"":0.4161,\\\""t\\\"":28},{\\\""x\\\"":0.6889,\\\""y\\\"":0.3833,\\\""t\\\"":35},{\\\""x\\\"":0.6736,\\\""y\\\"":0.346,\\\""t\\\"":42},{\\\""x\\\"":0.6583,\\\""y\\\"":0.3064,\\\""t\\\"":49},{\\\""x\\\"":0.6576,\\\""y\\\"":0.3038,\\\""t\\\"":56},{\\\""x\\\"":0.6357,\\\""y\\\"":0.25,\\\""t\\\"":56}]\"""""
206,10/23/2025 6:19.49.659,145,online_fb,-20,153.2218,254,49,524,good_reach,"""\""[{\\\""x\\\"":0.7254,\\\""y\\\"":0.4927,\\\""t\\\"":0},{\\\""x\\\"":0.7171,\\\""y\\\"":0.4547,\\\""t\\\"":7},{\\\""x\\\"":0.7056,\\\""y\\\"":0.4275,\\\""t\\\"":14},{\\\""x\\\"":0.691,\\\""y\\\"":0.396,\\\""t\\\"":21},{\\\""x\\\"":0.6724,\\\""y\\\"":0.3552,\\\""t\\\"":28},{\\\""x\\\"":0.6539,\\\""y\\\"":0.3135,\\\""t\\\"":35},{\\\""x\\\"":0.6326,\\\""y\\\"":0.2688,\\\""t\\\"":42}]\"""""
207,10/23/2025 6:19.51.48,125,online_fb,-20,130.9926,258,70,360,good_reach,"""\""[{\\\""x\\\"":0.7366,\\\""y\\\"":0.4678,\\\""t\\\"":0},{\\\""x\\\"":0.7405,\\\""y\\\"":0.4431,\\\""t\\\"":7},{\\\""x\\\"":0.7379,\\\""y\\\"":0.424,\\\""t\\\"":14},{\\\""x\\\"":0.7332,\\\""y\\\"":0.3949,\\\""t\\\"":21},{\\\""x\\\"":0.7282,\\\""y\\\"":0.3699,\\\""t\\\"":28},{\\\""x\\\"":0.723,\\\""y\\\"":0.3405,\\\""t\\\"":35},{\\\""x\\\"":0.7169,\\\""y\\\"":0.3094,\\\""t\\\"":42},{\\\""x\\\"":0.7096,\\\""y\\\"":0.2785,\\\""t\\\"":49},{\\\""x\\\"":0.7072,\\\""y\\\"":0.2672,\\\""t\\\"":56},{\\\""x\\\"":0.7065,\\\""y\\\"":0.2646,\\\""t\\\"":56},{\\\""x\\\"":0.7012,\\\""y\\\"":0.2415,\\\""t\\\"":56},{\\\""x\\\"":0.6912,\\\""y\\\"":0.2012,\\\""t\\\"":62}]\"""""
208,10/23/2025 6:19.52.999,140,online_fb,-20,148.6004,166,164,919,good_reach,"""\""[{\\\""x\\\"":0.7648,\\\""y\\\"":0.5133,\\\""t\\\"":0},{\\\""x\\\"":0.762,\\\""y\\\"":0.5223,\\\""t\\\"":7},{\\\""x\\\"":0.7618,\\\""y\\\"":0.5233,\\\""t\\\"":11},{\\\""x\\\"":0.7625,\\\""y\\\"":0.5227,\\\""t\\\"":40},{\\\""x\\\"":0.7632,\\\""y\\\"":0.5221,\\\""t\\\"":46},{\\\""x\\\"":0.7641,\\\""y\\\"":0.5205,\\\""t\\\"":53},{\\\""x\\\"":0.7644,\\\""y\\\"":0.5186,\\\""t\\\"":60},{\\\""x\\\"":0.7652,\\\""y\\\"":0.5148,\\\""t\\\"":67},{\\\""x\\\"":0.7663,\\\""y\\\"":0.5059,\\\""t\\\"":81},{\\\""x\\\"":0.7656,\\\""y\\\"":0.4978,\\\""t\\\"":88},{\\\""x\\\"":0.7637,\\\""y\\\"":0.4868,\\\""t\\\"":95},{\\\""x\\\"":0.7601,\\\""y\\\"":0.4725,\\\""t\\\"":102},{\\\""x\\\"":0.7529,\\\""y\\\"":0.4503,\\\""t\\\"":115},{\\\""x\\\"":0.7523,\\\""y\\\"":0.4477,\\\""t\\\"":116},{\\\""x\\\"":0.7452,\\\""y\\\"":0.4278,\\\""t\\\"":116},{\\\""x\\\"":0.7369,\\\""y\\\"":0.4081,\\\""t\\\"":122},{\\\""x\\\"":0.7261,\\\""y\\\"":0.3835,\\\""t\\\"":129},{\\\""x\\\"":0.696,\\\""y\\\"":0.3274,\\\""t\\\"":143},{\\\""x\\\"":0.676,\\\""y\\\"":0.2934,\\\""t\\\"":150},{\\\""x\\\"":0.6547,\\\""y\\\"":0.2605,\\\""t\\\"":157}]\"""""
209,10/23/2025 6:19.54.533,130,online_fb,-20,145.9898,156,84,580,good_reach,"""\""[{\\\""x\\\"":0.7352,\\\""y\\\"":0.4832,\\\""t\\\"":0},{\\\""x\\\"":0.7366,\\\""y\\\"":0.4643,\\\""t\\\"":7},{\\\""x\\\"":0.734,\\\""y\\\"":0.4539,\\\""t\\\"":14},{\\\""x\\\"":0.73,\\\""y\\\"":0.4415,\\\""t\\\"":21},{\\\""x\\\"":0.7249,\\\""y\\\"":0.4262,\\\""t\\\"":28},{\\\""x\\\"":0.7199,\\\""y\\\"":0.4108,\\\""t\\\"":35},{\\\""x\\\"":0.7128,\\\""y\\\"":0.3909,\\\""t\\\"":42},{\\\""x\\\"":0.7053,\\\""y\\\"":0.3729,\\\""t\\\"":49},{\\\""x\\\"":0.694,\\\""y\\\"":0.3447,\\\""t\\\"":56},{\\\""x\\\"":0.6837,\\\""y\\\"":0.3204,\\\""t\\\"":63},{\\\""x\\\"":0.6831,\\\""y\\\"":0.3178,\\\""t\\\"":63},{\\\""x\\\"":0.6783,\\\""y\\\"":0.307,\\\""t\\\"":63},{\\\""x\\\"":0.6665,\\\""y\\\"":0.2785,\\\""t\\\"":70},{\\\""x\\\"":0.6522,\\\""y\\\"":0.245,\\\""t\\\"":77}]\"""""
210,10/23/2025 6:19.56.745,135,online_fb,-20,153.5481,278,49,1180,good_reach,"""\""[{\\\""x\\\"":0.7267,\\\""y\\\"":0.4862,\\\""t\\\"":0},{\\\""x\\\"":0.7221,\\\""y\\\"":0.4566,\\\""t\\\"":7},{\\\""x\\\"":0.7104,\\\""y\\\"":0.4335,\\\""t\\\"":14},{\\\""x\\\"":0.6948,\\\""y\\\"":0.4013,\\\""t\\\"":21},{\\\""x\\\"":0.6763,\\\""y\\\"":0.3628,\\\""t\\\"":28},{\\\""x\\\"":0.6583,\\\""y\\\"":0.3247,\\\""t\\\"":35},{\\\""x\\\"":0.6359,\\\""y\\\"":0.2793,\\\""t\\\"":42}]\"""""
211,10/23/2025 6:19.59.111,140,online_fb,-20,152.7224,258,77,1321,good_reach,"""\""[{\\\""x\\\"":0.7351,\\\""y\\\"":0.4856,\\\""t\\\"":0},{\\\""x\\\"":0.7349,\\\""y\\\"":0.4723,\\\""t\\\"":7},{\\\""x\\\"":0.728,\\\""y\\\"":0.4632,\\\""t\\\"":14},{\\\""x\\\"":0.7215,\\\""y\\\"":0.4523,\\\""t\\\"":21},{\\\""x\\\"":0.7138,\\\""y\\\"":0.4384,\\\""t\\\"":28},{\\\""x\\\"":0.7046,\\\""y\\\"":0.4203,\\\""t\\\"":35},{\\\""x\\\"":0.6958,\\\""y\\\"":0.4003,\\\""t\\\"":42},{\\\""x\\\"":0.6826,\\\""y\\\"":0.373,\\\""t\\\"":49},{\\\""x\\\"":0.6685,\\\""y\\\"":0.3418,\\\""t\\\"":56},{\\\""x\\\"":0.6535,\\\""y\\\"":0.309,\\\""t\\\"":63},{\\\""x\\\"":0.6352,\\\""y\\\"":0.2695,\\\""t\\\"":70}]\"""""
212,10/23/2025 6:20.1.479,135,online_fb,-20,152.5658,252,56,560,good_reach,"""\""[{\\\""x\\\"":0.7315,\\\""y\\\"":0.4817,\\\""t\\\"":0},{\\\""x\\\"":0.7296,\\\""y\\\"":0.4592,\\\""t\\\"":7},{\\\""x\\\"":0.7226,\\\""y\\\"":0.4447,\\\""t\\\"":14},{\\\""x\\\"":0.7115,\\\""y\\\"":0.422,\\\""t\\\"":21},{\\\""x\\\"":0.7005,\\\""y\\\"":0.3983,\\\""t\\\"":28},{\\\""x\\\"":0.684,\\\""y\\\"":0.3644,\\\""t\\\"":35},{\\\""x\\\"":0.6628,\\\""y\\\"":0.322,\\\""t\\\"":42},{\\\""x\\\"":0.646,\\\""y\\\"":0.2868,\\\""t\\\"":49}]\"""""
213,10/23/2025 6:20.3.503,145,online_fb,-20,155.3152,243,56,597,good_reach,"""\""[{\\\""x\\\"":0.7364,\\\""y\\\"":0.4696,\\\""t\\\"":0},{\\\""x\\\"":0.7373,\\\""y\\\"":0.4493,\\\""t\\\"":7},{\\\""x\\\"":0.7288,\\\""y\\\"":0.4338,\\\""t\\\"":14},{\\\""x\\\"":0.719,\\\""y\\\"":0.4131,\\\""t\\\"":21},{\\\""x\\\"":0.7063,\\\""y\\\"":0.3893,\\\""t\\\"":28},{\\\""x\\\"":0.6899,\\\""y\\\"":0.3609,\\\""t\\\"":35},{\\\""x\\\"":0.6682,\\\""y\\\"":0.3267,\\\""t\\\"":42},{\\\""x\\\"":0.6416,\\\""y\\\"":0.2882,\\\""t\\\"":49}]\"""""
214,10/23/2025 6:20.5.888,130,online_fb,-20,146.6358,254,55,1373,good_reach,"""\""[{\\\""x\\\"":0.7322,\\\""y\\\"":0.4785,\\\""t\\\"":0},{\\\""x\\\"":0.7339,\\\""y\\\"":0.4586,\\\""t\\\"":7},{\\\""x\\\"":0.7271,\\\""y\\\"":0.44,\\\""t\\\"":14},{\\\""x\\\"":0.7189,\\\""y\\\"":0.4171,\\\""t\\\"":21},{\\\""x\\\"":0.7084,\\\""y\\\"":0.3906,\\\""t\\\"":28},{\\\""x\\\"":0.6934,\\\""y\\\"":0.3522,\\\""t\\\"":35},{\\\""x\\\"":0.6793,\\\""y\\\"":0.3178,\\\""t\\\"":42},{\\\""x\\\"":0.6617,\\\""y\\\"":0.2746,\\\""t\\\"":48}]\"""""
215,10/23/2025 6:20.7.283,125,online_fb,-20,135.6455,247,55,392,good_reach,"""\""[{\\\""x\\\"":0.7286,\\\""y\\\"":0.4821,\\\""t\\\"":0},{\\\""x\\\"":0.7261,\\\""y\\\"":0.4496,\\\""t\\\"":7},{\\\""x\\\"":0.7194,\\\""y\\\"":0.4277,\\\""t\\\"":14},{\\\""x\\\"":0.7119,\\\""y\\\"":0.3978,\\\""t\\\"":21},{\\\""x\\\"":0.7019,\\\""y\\\"":0.3575,\\\""t\\\"":27},{\\\""x\\\"":0.6932,\\\""y\\\"":0.3192,\\\""t\\\"":34},{\\\""x\\\"":0.6843,\\\""y\\\"":0.2754,\\\""t\\\"":41},{\\\""x\\\"":0.6818,\\\""y\\\"":0.2618,\\\""t\\\"":48},{\\\""x\\\"":0.6811,\\\""y\\\"":0.2592,\\\""t\\\"":49},{\\\""x\\\"":0.6748,\\\""y\\\"":0.2236,\\\""t\\\"":49}]\"""""
216,10/23/2025 6:20.8.763,145,online_fb,-20,169.8579,239,62,477,good_reach,"""\""[{\\\""x\\\"":0.7299,\\\""y\\\"":0.5109,\\\""t\\\"":0},{\\\""x\\\"":0.722,\\\""y\\\"":0.4893,\\\""t\\\"":7},{\\\""x\\\"":0.7129,\\\""y\\\"":0.4799,\\\""t\\\"":14},{\\\""x\\\"":0.7015,\\\""y\\\"":0.4668,\\\""t\\\"":21},{\\\""x\\\"":0.6877,\\\""y\\\"":0.452,\\\""t\\\"":28},{\\\""x\\\"":0.6708,\\\""y\\\"":0.4319,\\\""t\\\"":35},{\\\""x\\\"":0.6528,\\\""y\\\"":0.4088,\\\""t\\\"":42},{\\\""x\\\"":0.632,\\\""y\\\"":0.385,\\\""t\\\"":48},{\\\""x\\\"":0.603,\\\""y\\\"":0.3469,\\\""t\\\"":55}]\"""""
217,10/23/2025 6:20.10.185,135,online_fb,-20,154.1522,204,49,469,good_reach,"""\""[{\\\""x\\\"":0.7351,\\\""y\\\"":0.4766,\\\""t\\\"":0},{\\\""x\\\"":0.7322,\\\""y\\\"":0.4533,\\\""t\\\"":7},{\\\""x\\\"":0.721,\\\""y\\\"":0.4338,\\\""t\\\"":14},{\\\""x\\\"":0.7061,\\\""y\\\"":0.4064,\\\""t\\\"":21},{\\\""x\\\"":0.688,\\\""y\\\"":0.3747,\\\""t\\\"":28},{\\\""x\\\"":0.6692,\\\""y\\\"":0.3381,\\\""t\\\"":35},{\\\""x\\\"":0.6437,\\\""y\\\"":0.2938,\\\""t\\\"":42}]\"""""
218,10/23/2025 6:20.11.755,130,online_fb,-20,156.2023,10,257,601,good_reach,"""\""[{\\\""x\\\"":0.7464,\\\""y\\\"":0.5314,\\\""t\\\"":0},{\\\""x\\\"":0.741,\\\""y\\\"":0.5263,\\\""t\\\"":67},{\\\""x\\\"":0.7412,\\\""y\\\"":0.5253,\\\""t\\\"":70},{\\\""x\\\"":0.7416,\\\""y\\\"":0.5234,\\\""t\\\"":84},{\\\""x\\\"":0.7418,\\\""y\\\"":0.5225,\\\""t\\\"":91},{\\\""x\\\"":0.742,\\\""y\\\"":0.5215,\\\""t\\\"":98},{\\\""x\\\"":0.7415,\\\""y\\\"":0.5212,\\\""t\\\"":154},{\\\""x\\\"":0.7411,\\\""y\\\"":0.5231,\\\""t\\\"":160},{\\\""x\\\"":0.7392,\\\""y\\\"":0.524,\\\""t\\\"":174},{\\\""x\\\"":0.738,\\\""y\\\"":0.5242,\\\""t\\\"":181},{\\\""x\\\"":0.7347,\\\""y\\\"":0.5231,\\\""t\\\"":188},{\\\""x\\\"":0.731,\\\""y\\\"":0.5184,\\\""t\\\"":195},{\\\""x\\\"":0.7187,\\\""y\\\"":0.5014,\\\""t\\\"":209},{\\\""x\\\"":0.7084,\\\""y\\\"":0.4836,\\\""t\\\"":216},{\\\""x\\\"":0.696,\\\""y\\\"":0.4611,\\\""t\\\"":223},{\\\""x\\\"":0.6858,\\\""y\\\"":0.4391,\\\""t\\\"":230},{\\\""x\\\"":0.6852,\\\""y\\\"":0.4365,\\\""t\\\"":230},{\\\""x\\\"":0.6669,\\\""y\\\"":0.3971,\\\""t\\\"":237},{\\\""x\\\"":0.6503,\\\""y\\\"":0.3577,\\\""t\\\"":243},{\\\""x\\\"":0.6322,\\\""y\\\"":0.3109,\\\""t\\\"":250}]\"""""
219,10/23/2025 6:20.13.256,140,online_fb,-20,151.3991,247,48,503,good_reach,"""\""[{\\\""x\\\"":0.7392,\\\""y\\\"":0.4753,\\\""t\\\"":0},{\\\""x\\\"":0.735,\\\""y\\\"":0.4495,\\\""t\\\"":7},{\\\""x\\\"":0.7225,\\\""y\\\"":0.4248,\\\""t\\\"":14},{\\\""x\\\"":0.708,\\\""y\\\"":0.3955,\\\""t\\\"":21},{\\\""x\\\"":0.695,\\\""y\\\"":0.3704,\\\""t\\\"":28},{\\\""x\\\"":0.6943,\\\""y\\\"":0.3678,\\\""t\\\"":28},{\\\""x\\\"":0.6861,\\\""y\\\"":0.3536,\\\""t\\\"":28},{\\\""x\\\"":0.6651,\\\""y\\\"":0.3102,\\\""t\\\"":34},{\\\""x\\\"":0.6414,\\\""y\\\"":0.266,\\\""t\\\"":41}]\"""""
220,10/23/2025 6:20.14.755,125,online_fb,-20,130.8205,247,55,496,good_reach,"""\""[{\\\""x\\\"":0.7365,\\\""y\\\"":0.4555,\\\""t\\\"":0},{\\\""x\\\"":0.7401,\\\""y\\\"":0.4298,\\\""t\\\"":7},{\\\""x\\\"":0.7343,\\\""y\\\"":0.4031,\\\""t\\\"":14},{\\\""x\\\"":0.7281,\\\""y\\\"":0.373,\\\""t\\\"":21},{\\\""x\\\"":0.721,\\\""y\\\"":0.338,\\\""t\\\"":28},{\\\""x\\\"":0.7106,\\\""y\\\"":0.2909,\\\""t\\\"":35},{\\\""x\\\"":0.7037,\\\""y\\\"":0.2582,\\\""t\\\"":41},{\\\""x\\\"":0.702,\\\""y\\\"":0.2517,\\\""t\\\"":48},{\\\""x\\\"":0.7014,\\\""y\\\"":0.2491,\\\""t\\\"":49},{\\\""x\\\"":0.6943,\\\""y\\\"":0.2172,\\\""t\\\"":49}]\"""""
221,10/23/2025 6:20.16.228,130,no_fb,0,151.9774,226,69,475,good_reach,"""\""[{\\\""x\\\"":0.7346,\\\""y\\\"":0.4706,\\\""t\\\"":0},{\\\""x\\\"":0.7276,\\\""y\\\"":0.4635,\\\""t\\\"":7},{\\\""x\\\"":0.7178,\\\""y\\\"":0.4534,\\\""t\\\"":15},{\\\""x\\\"":0.7134,\\\""y\\\"":0.4504,\\\""t\\\"":21},{\\\""x\\\"":0.7124,\\\""y\\\"":0.4483,\\\""t\\\"":21},{\\\""x\\\"":0.7075,\\\""y\\\"":0.4443,\\\""t\\\"":21},{\\\""x\\\"":0.6923,\\\""y\\\"":0.4301,\\\""t\\\"":28},{\\\""x\\\"":0.6798,\\\""y\\\"":0.4189,\\\""t\\\"":35},{\\\""x\\\"":0.6602,\\\""y\\\"":0.3986,\\\""t\\\"":42},{\\\""x\\\"":0.6385,\\\""y\\\"":0.3804,\\\""t\\\"":49},{\\\""x\\\"":0.619,\\\""y\\\"":0.3621,\\\""t\\\"":56},{\\\""x\\\"":0.5956,\\\""y\\\"":0.3418,\\\""t\\\"":63}]\"""""
222,10/23/2025 6:20.17.603,140,no_fb,0,149.9596,226,55,391,good_reach,"""\""[{\\\""x\\\"":0.7355,\\\""y\\\"":0.4814,\\\""t\\\"":0},{\\\""x\\\"":0.7257,\\\""y\\\"":0.4723,\\\""t\\\"":7},{\\\""x\\\"":0.7127,\\\""y\\\"":0.4581,\\\""t\\\"":15},{\\\""x\\\"":0.7013,\\\""y\\\"":0.4449,\\\""t\\\"":21},{\\\""x\\\"":0.6796,\\\""y\\\"":0.4205,\\\""t\\\"":28},{\\\""x\\\"":0.6552,\\\""y\\\"":0.3952,\\\""t\\\"":35},{\\\""x\\\"":0.6318,\\\""y\\\"":0.3698,\\\""t\\\"":42},{\\\""x\\\"":0.6014,\\\""y\\\"":0.3384,\\\""t\\\"":48}]\"""""
223,10/23/2025 6:20.19.46,145,no_fb,0,168.0406,193,42,507,good_reach,"""\""[{\\\""x\\\"":0.7299,\\\""y\\\"":0.481,\\\""t\\\"":0},{\\\""x\\\"":0.719,\\\""y\\\"":0.4779,\\\""t\\\"":7},{\\\""x\\\"":0.7022,\\\""y\\\"":0.4729,\\\""t\\\"":14},{\\\""x\\\"":0.6816,\\\""y\\\"":0.4668,\\\""t\\\"":21},{\\\""x\\\"":0.6495,\\\""y\\\"":0.4556,\\\""t\\\"":28},{\\\""x\\\"":0.6105,\\\""y\\\"":0.4434,\\\""t\\\"":35}]\"""""
224,10/23/2025 6:20.20.547,135,no_fb,0,144.1552,271,76,452,good_reach,"""\""[{\\\""x\\\"":0.7387,\\\""y\\\"":0.473,\\\""t\\\"":0},{\\\""x\\\"":0.7328,\\\""y\\\"":0.4628,\\\""t\\\"":7},{\\\""x\\\"":0.7279,\\\""y\\\"":0.4517,\\\""t\\\"":14},{\\\""x\\\"":0.7203,\\\""y\\\"":0.4385,\\\""t\\\"":21},{\\\""x\\\"":0.7111,\\\""y\\\"":0.4223,\\\""t\\\"":27},{\\\""x\\\"":0.7018,\\\""y\\\"":0.4081,\\\""t\\\"":34},{\\\""x\\\"":0.6883,\\\""y\\\"":0.3878,\\\""t\\\"":41},{\\\""x\\\"":0.6736,\\\""y\\\"":0.3685,\\\""t\\\"":48},{\\\""x\\\"":0.6589,\\\""y\\\"":0.3513,\\\""t\\\"":55},{\\\""x\\\"":0.6362,\\\""y\\\"":0.3269,\\\""t\\\"":62},{\\\""x\\\"":0.6144,\\\""y\\\"":0.3046,\\\""t\\\"":69}]\"""""
